nCount_RNA,nFeature_RNA,SORT,nCount_SCT,nFeature_SCT,nCount_Exon,nFeature_Exon,sex_ontology_term_id,sex,Label_0,Label_1,Label_2,Label_3
7050.0,3392,0,5316.0,3326,4242.0,2255,0,0,0,0,0,1
795.0,617,1,3295.0,1164,473.0,376,0,0,0,0,0,1
5323.0,2737,0,5012.0,2737,2624.0,1647,1,1,0,0,0,1
6141.0,2980,0,5231.0,2978,3153.0,1815,1,1,0,0,0,1
10005.0,4397,2,6325.0,4084,7105.0,3480,1,1,0,0,1,0
5069.0,2614,1,4967.0,2614,2748.0,1579,0,0,0,0,0,1
2667.0,1689,1,3901.0,1708,1470.0,1008,0,0,0,0,0,1
711.0,558,0,3129.0,1077,366.0,293,1,1,0,0,0,1
1315.0,918,0,3352.0,1163,616.0,454,0,0,0,0,0,1
6866.0,2894,2,5612.0,2886,2975.0,1447,0,0,1,0,0,0
6134.0,3209,0,5301.0,3205,4330.0,2449,0,0,0,0,0,1
15960.0,5015,2,10866.0,4827,5131.0,2672,1,1,0,1,0,0
12226.0,4219,2,10608.0,4217,3075.0,1823,1,1,0,1,0,0
2200.0,1403,2,8234.0,2488,606.0,472,1,1,1,0,0,0
5716.0,2721,1,5245.0,2721,2876.0,1615,1,1,0,0,0,1
12275.0,4762,0,5202.0,3180,7186.0,3335,0,0,0,0,0,1
1892.0,1226,1,4048.0,1338,827.0,566,1,1,0,0,0,1
5258.0,2827,2,5216.0,2827,3724.0,2145,1,1,0,0,1,0
5785.0,2616,1,5224.0,2616,2017.0,1054,0,0,0,0,0,1
8246.0,3762,0,5516.0,3569,5389.0,2805,0,0,0,0,0,1
1358.0,998,2,3790.0,1310,738.0,567,0,0,0,0,1,0
2148.0,1386,2,4737.0,1506,1066.0,710,1,1,0,0,1,0
5486.0,2525,2,8947.0,2596,1159.0,746,1,1,0,1,0,0
23169.0,6072,2,11013.0,5015,5729.0,3107,0,0,0,0,1,0
5026.0,2641,0,4872.0,2641,3111.0,1825,0,0,0,0,0,1
7821.0,2921,2,9132.0,2921,1557.0,934,1,1,1,0,0,0
6023.0,3010,2,5570.0,3010,3975.0,2108,0,0,1,0,0,0
2060.0,1305,2,8552.0,2492,671.0,459,1,1,0,1,0,0
2611.0,1592,2,4306.0,1637,984.0,702,1,1,0,0,1,0
2789.0,1696,2,4224.0,1713,1145.0,858,0,0,0,0,1,0
4068.0,2298,0,4164.0,2297,2304.0,1461,1,1,0,0,0,1
5957.0,3011,1,5389.0,3010,3717.0,2105,0,0,0,0,0,1
8803.0,3615,2,5847.0,3461,3440.0,1847,1,1,0,0,1,0
3832.0,2089,1,4200.0,2089,1956.0,1176,1,1,0,0,0,1
3366.0,1811,0,3911.0,1812,1820.0,964,0,0,0,0,0,1
4531.0,2356,0,4522.0,2356,2305.0,1339,0,0,0,0,0,1
13632.0,5258,0,4779.0,2856,7897.0,3651,0,0,0,0,0,1
4192.0,2309,2,4517.0,2308,1513.0,1083,0,0,0,0,1,0
785.0,620,2,3876.0,1260,275.0,215,1,1,0,0,1,0
2531.0,1447,2,4510.0,1503,941.0,586,1,1,0,0,1,0
2539.0,1501,2,4254.0,1548,727.0,549,1,1,0,0,1,0
5227.0,2569,1,5051.0,2569,2319.0,1368,1,1,0,0,0,1
5794.0,3151,0,5212.0,3150,3288.0,2045,0,0,0,0,0,1
6297.0,2744,2,8950.0,2790,1456.0,1028,1,1,1,0,0,0
3762.0,2100,2,4393.0,2101,1419.0,973,0,0,0,0,1,0
10859.0,4155,2,10390.0,4155,3528.0,2231,0,0,0,0,1,0
1013.0,758,1,3387.0,1167,463.0,358,0,0,0,0,0,1
2355.0,1521,0,3688.0,1576,1129.0,844,0,0,0,0,0,1
13645.0,4527,2,10768.0,4501,2742.0,1696,0,0,0,0,1,0
3205.0,1938,0,3800.0,1938,2074.0,1311,1,1,0,0,0,1
4702.0,2486,0,4656.0,2486,2392.0,1506,1,1,0,0,0,1
10150.0,3707,2,10060.0,3707,2280.0,1498,1,1,1,0,0,0
12901.0,4765,2,10820.0,4758,5438.0,2907,0,0,0,0,1,0
11654.0,3878,2,10513.0,3878,2596.0,1485,1,1,1,0,0,0
4522.0,2562,1,4547.0,2562,2694.0,1691,0,0,0,0,0,1
3031.0,1936,2,4148.0,1954,1109.0,866,1,1,0,0,1,0
9073.0,3608,2,9384.0,3608,1998.0,1366,1,1,1,0,0,0
4631.0,2474,1,4639.0,2474,1873.0,1216,0,0,0,0,0,1
14374.0,4279,2,5256.0,2767,6495.0,2396,0,0,1,0,0,0
7702.0,3642,1,5638.0,3577,4076.0,2334,0,0,0,0,0,1
9376.0,3468,2,5636.0,3209,4479.0,1913,0,0,1,0,0,0
3272.0,2011,1,4001.0,2011,1968.0,1310,0,0,0,0,0,1
7220.0,3348,0,5349.0,3278,4613.0,2372,1,1,0,0,0,1
3064.0,1780,0,3819.0,1781,1428.0,983,1,1,0,0,0,1
5085.0,2885,2,5080.0,2885,3612.0,2197,1,1,0,0,1,0
16442.0,4891,2,10780.0,4671,4441.0,2506,1,1,1,0,0,0
9144.0,3886,2,5898.0,3685,4556.0,2314,0,0,1,0,0,0
7952.0,3699,2,5993.0,3643,3364.0,2116,0,0,0,0,1,0
11106.0,3942,2,10424.0,3942,2279.0,1582,1,1,1,0,0,0
11966.0,3877,2,10540.0,3876,2000.0,1278,1,1,0,1,0,0
2886.0,1823,0,3713.0,1828,1523.0,1110,0,0,0,0,0,1
15535.0,4945,2,10871.0,4793,4916.0,2688,0,0,0,0,1,0
4255.0,2454,2,4512.0,2453,1881.0,1346,0,0,0,0,1,0
2877.0,1678,2,8747.0,2437,1037.0,729,1,1,0,1,0,0
4958.0,2397,1,4872.0,2397,1995.0,992,1,1,0,0,0,1
18013.0,5051,2,10756.0,4645,3729.0,2304,1,1,1,0,0,0
6918.0,3127,0,5291.0,3089,3311.0,1781,0,0,0,0,0,1
9353.0,3739,2,9511.0,3738,2336.0,1551,1,1,0,1,0,0
4348.0,2464,1,4429.0,2464,1992.0,1380,0,0,0,0,0,1
10304.0,4118,0,5514.0,3248,4665.0,2541,0,0,0,0,0,1
4220.0,2348,0,4268.0,2348,2396.0,1381,0,0,0,0,0,1
5535.0,2641,1,5174.0,2641,2178.0,1140,1,1,0,0,0,1
4284.0,2265,2,4554.0,2265,1825.0,1230,0,0,0,0,1,0
15258.0,4687,2,10808.0,4573,3799.0,2337,1,1,0,1,0,0
8295.0,3272,2,5766.0,3191,3565.0,1763,0,0,1,0,0,0
7629.0,3300,1,5493.0,3233,3297.0,1729,0,0,0,0,0,1
1786.0,1166,1,4012.0,1348,1049.0,704,0,0,0,0,0,1
9969.0,4090,2,9951.0,4090,4189.0,2416,1,1,0,1,0,0
8163.0,3673,2,9049.0,3672,3120.0,2031,0,0,0,0,1,0
4469.0,2303,1,4528.0,2301,2399.0,1389,0,0,0,0,0,1
3752.0,1977,2,4441.0,1977,1856.0,1130,0,0,1,0,0,0
7212.0,3534,0,5369.0,3467,4598.0,2510,0,0,0,0,0,1
5618.0,2941,1,5267.0,2941,2463.0,1532,0,0,0,0,0,1
3588.0,2152,1,4061.0,2152,2218.0,1478,1,1,0,0,0,1
5255.0,2459,0,4919.0,2459,2628.0,1361,1,1,0,0,0,1
8172.0,3629,0,5436.0,3392,6148.0,2813,1,1,0,0,0,1
8015.0,3533,1,5618.0,3428,3740.0,2008,0,0,0,0,0,1
5897.0,2892,2,8848.0,2953,2119.0,1474,0,0,0,0,1,0
8793.0,3253,2,9317.0,3253,1710.0,1084,1,1,1,0,0,0
10623.0,4434,2,6262.0,3966,5923.0,3018,0,0,1,0,0,0
8835.0,3454,2,9298.0,3454,2373.0,1542,1,1,1,0,0,0
1438.0,1027,0,3520.0,1243,755.0,574,1,1,0,0,0,1
8943.0,3593,2,5886.0,3431,3165.0,1740,1,1,0,0,1,0
2771.0,1633,2,4362.0,1666,1001.0,626,1,1,0,0,1,0
7844.0,3678,2,5993.0,3625,4643.0,2495,0,0,1,0,0,0
6309.0,3182,0,5302.0,3173,3919.0,2159,0,0,0,0,0,1
1150.0,850,1,3422.0,1176,543.0,420,1,1,0,0,0,1
3027.0,1643,0,3832.0,1645,1532.0,879,1,1,0,0,0,1
8123.0,3320,2,5724.0,3232,3902.0,1933,0,0,1,0,0,0
5429.0,2913,1,5183.0,2913,3335.0,1901,0,0,0,0,0,1
1073.0,820,0,3180.0,1153,533.0,430,0,0,0,0,0,1
1677.0,1204,1,3935.0,1390,981.0,717,0,0,0,0,0,1
8736.0,3665,2,5979.0,3529,2572.0,1581,1,1,0,0,1,0
4134.0,2348,0,4198.0,2348,2137.0,1391,0,0,0,0,0,1
1141.0,888,2,3761.0,1274,563.0,471,1,1,0,0,1,0
3679.0,2018,2,4439.0,2018,1552.0,964,1,1,0,0,1,0
12163.0,4107,2,10589.0,4106,2698.0,1790,0,0,0,0,1,0
9908.0,3654,1,5516.0,3135,4141.0,1702,0,0,0,0,0,1
4451.0,2437,2,4626.0,2436,1567.0,1101,0,0,0,0,1,0
3741.0,2143,0,3988.0,2143,2255.0,1443,1,1,0,0,0,1
13569.0,4455,2,10731.0,4432,2623.0,1620,1,1,0,1,0,0
6206.0,2720,1,5292.0,2717,2655.0,1269,0,0,0,0,0,1
3294.0,2091,2,4184.0,2096,1693.0,1271,0,0,0,0,1,0
4158.0,2346,2,4496.0,2346,1490.0,1026,1,1,0,0,1,0
16401.0,5040,2,10809.0,4809,4414.0,2453,0,0,0,0,1,0
5765.0,2763,2,5472.0,2763,1919.0,1308,0,0,0,0,1,0
8605.0,3516,2,9214.0,3516,2230.0,1473,0,0,0,0,1,0
18881.0,5257,2,10803.0,4723,4112.0,2408,1,1,1,0,0,0
4415.0,2346,2,4629.0,2345,1548.0,1085,0,0,0,0,1,0
3762.0,2183,1,4151.0,2183,2167.0,1368,0,0,0,0,0,1
11071.0,4371,2,10470.0,4371,2834.0,1903,1,1,0,1,0,0
11303.0,4064,2,10490.0,4064,2894.0,1900,0,0,0,0,1,0
7664.0,3333,1,5518.0,3273,3241.0,1772,0,0,0,0,0,1
4554.0,2151,2,9074.0,2386,1357.0,709,1,1,1,0,0,0
5972.0,2721,1,5318.0,2720,2496.0,1371,0,0,0,0,0,1
711.0,614,1,3303.0,1212,383.0,340,0,0,0,0,0,1
6708.0,3282,0,5328.0,3249,3946.0,2183,1,1,0,0,0,1
13911.0,4843,1,5136.0,2911,5904.0,2759,0,0,0,0,0,1
3417.0,1980,0,3875.0,1980,1756.0,1163,1,1,0,0,0,1
8788.0,3431,2,9286.0,3431,1925.0,1288,1,1,0,1,0,0
5692.0,2774,0,5109.0,2774,3435.0,1870,1,1,0,0,0,1
11391.0,4321,0,5215.0,3031,7445.0,3291,0,0,0,0,0,1
11520.0,4351,2,6057.0,3659,4494.0,2299,1,1,0,0,1,0
10959.0,4454,1,5770.0,3640,5986.0,2883,0,0,0,0,0,1
4246.0,2234,1,4373.0,2234,2640.0,1503,0,0,0,0,0,1
6249.0,2956,1,5455.0,2948,2184.0,1387,0,0,0,0,0,1
2263.0,1541,0,3764.0,1601,1502.0,1055,1,1,0,0,0,1
16704.0,5027,2,10821.0,4783,4343.0,2425,1,1,0,1,0,0
3201.0,1747,1,4163.0,1747,1722.0,979,1,1,0,0,0,1
6864.0,3195,2,8842.0,3229,2156.0,1483,0,0,0,0,1,0
3158.0,1942,2,4280.0,1947,1508.0,1071,1,1,0,0,1,0
900.0,711,2,3561.0,1276,331.0,281,0,0,0,0,1,0
2702.0,1678,1,3936.0,1701,1309.0,903,0,0,0,0,0,1
8885.0,3778,2,5918.0,3623,5169.0,2609,0,0,1,0,0,0
5426.0,2846,0,5053.0,2845,3622.0,2057,0,0,0,0,0,1
11704.0,4429,1,5554.0,3406,6404.0,2820,0,0,0,0,0,1
5916.0,2791,1,5302.0,2791,2322.0,1285,1,1,0,0,0,1
3183.0,1967,2,4180.0,1974,2051.0,1403,1,1,0,0,1,0
7500.0,3374,2,8992.0,3375,2017.0,1374,1,1,0,1,0,0
5292.0,2516,0,4948.0,2516,2746.0,1482,0,0,0,0,0,1
11994.0,4600,1,5613.0,3408,5738.0,2826,0,0,0,0,0,1
3910.0,2216,2,4464.0,2216,1764.0,1181,0,0,0,0,1,0
7080.0,3372,2,5834.0,3357,4534.0,2341,0,0,1,0,0,0
3773.0,2227,0,3985.0,2227,2031.0,1384,0,0,0,0,0,1
6299.0,2881,1,5390.0,2879,3437.0,1804,1,1,0,0,0,1
6305.0,3012,0,5265.0,3000,3068.0,1769,0,0,0,0,0,1
7080.0,3259,0,5267.0,3185,3106.0,1663,0,0,0,0,0,1
11217.0,3888,2,5716.0,3253,5483.0,2261,0,0,1,0,0,0
4851.0,2682,2,4876.0,2682,2083.0,1483,1,1,0,0,1,0
6253.0,2888,2,5636.0,2887,3285.0,1839,0,0,1,0,0,0
4734.0,2415,1,4730.0,2414,1876.0,1168,1,1,0,0,0,1
10142.0,4013,2,10073.0,4013,2829.0,1851,0,0,0,0,1,0
4358.0,2248,1,4465.0,2248,1898.0,1081,1,1,0,0,0,1
4482.0,2428,0,4481.0,2428,2479.0,1551,1,1,0,0,0,1
17939.0,5500,2,5263.0,3005,9722.0,3811,0,0,1,0,0,0
12349.0,4972,0,5190.0,3237,6968.0,3305,0,0,0,0,0,1
5838.0,2732,2,8880.0,2796,1721.0,1003,1,1,0,1,0,0
11664.0,4105,2,10543.0,4105,3074.0,1928,1,1,1,0,0,0
4318.0,2314,1,4423.0,2314,1924.0,1226,0,0,0,0,0,1
10172.0,3993,2,10074.0,3993,2546.0,1610,1,1,0,1,0,0
6565.0,2961,1,5446.0,2959,2702.0,1440,0,0,0,0,0,1
1466.0,1043,2,8153.0,2641,591.0,390,0,0,0,0,1,0
6650.0,3304,0,5305.0,3262,3745.0,2087,0,0,0,0,0,1
12428.0,3959,2,10604.0,3952,1920.0,1346,1,1,1,0,0,0
943.0,725,0,3027.0,1181,962.0,737,1,1,0,0,0,1
9623.0,4078,0,5548.0,3437,6515.0,3065,0,0,0,0,0,1
5877.0,3078,1,5371.0,3078,3466.0,2070,0,0,0,0,0,1
1928.0,1276,1,4261.0,1381,1030.0,682,0,0,0,0,0,1
10072.0,3686,2,10011.0,3686,2615.0,1666,1,1,1,0,0,0
3305.0,1974,2,4346.0,1976,1576.0,1047,0,0,0,0,1,0
4589.0,2451,1,4609.0,2451,2125.0,1323,0,0,0,0,0,1
9031.0,3867,1,5733.0,3559,5098.0,2557,0,0,0,0,0,1
9657.0,3986,0,5510.0,3371,6009.0,2846,0,0,0,0,0,1
2823.0,1649,1,3947.0,1661,1342.0,850,1,1,0,0,0,1
2196.0,1343,1,4326.0,1418,1112.0,718,1,1,0,0,0,1
14976.0,4762,2,10784.0,4650,2492.0,1647,0,0,0,0,1,0
2841.0,1731,0,3718.0,1738,1736.0,1148,1,1,0,0,0,1
3626.0,1993,2,4356.0,1997,1222.0,874,0,0,0,0,1,0
3307.0,1944,1,4016.0,1944,1283.0,938,1,1,0,0,0,1
4573.0,2438,2,8945.0,2681,1618.0,1091,1,1,0,1,0,0
3953.0,2257,1,4218.0,2257,2244.0,1398,0,0,0,0,0,1
9681.0,3781,2,9695.0,3781,3124.0,1987,1,1,0,1,0,0
3176.0,2117,2,4081.0,2120,2242.0,1601,1,1,0,0,1,0
6995.0,3244,0,5299.0,3208,3620.0,1936,0,0,0,0,0,1
1795.0,1290,2,4329.0,1479,921.0,726,0,0,0,0,1,0
5612.0,2512,2,8959.0,2587,1052.0,737,1,1,1,0,0,0
2425.0,1520,0,3737.0,1560,1321.0,871,1,1,0,0,0,1
1993.0,1300,2,4426.0,1427,601.0,444,1,1,0,0,1,0
7513.0,3303,2,8996.0,3305,1762.0,1251,0,0,0,0,1,0
8393.0,3205,2,5671.0,3093,2852.0,1261,1,1,0,0,1,0
11167.0,4259,0,5251.0,3071,5516.0,2545,0,0,0,0,0,1
8570.0,3633,1,5571.0,3418,4695.0,2223,0,0,0,0,0,1
5699.0,2705,0,5097.0,2703,2775.0,1554,0,0,0,0,0,1
6335.0,3001,2,8853.0,3034,1811.0,1309,0,0,0,0,1,0
3669.0,1991,1,4169.0,1991,1631.0,1048,1,1,0,0,0,1
2018.0,1313,1,4183.0,1436,976.0,733,0,0,0,0,0,1
5166.0,2813,1,5045.0,2812,2919.0,1766,0,0,0,0,0,1
6512.0,3265,0,5306.0,3236,4214.0,2177,0,0,0,0,0,1
11371.0,4294,0,5178.0,2937,6535.0,2970,0,0,0,0,0,1
3667.0,2137,2,4297.0,2138,2413.0,1571,1,1,0,0,1,0
7325.0,3230,1,5549.0,3186,3562.0,1817,0,0,0,0,0,1
9362.0,3347,2,5726.0,3099,3225.0,1415,1,1,0,0,1,0
6683.0,3283,0,5331.0,3255,3610.0,2105,0,0,0,0,0,1
5930.0,2916,2,5538.0,2916,2300.0,1489,0,0,0,0,1,0
5858.0,2953,1,5347.0,2953,3476.0,1965,0,0,0,0,0,1
9324.0,4365,2,6217.0,4124,6634.0,3411,1,1,0,0,1,0
2069.0,1356,2,4302.0,1492,1390.0,953,1,1,0,0,1,0
3491.0,1791,2,8816.0,2287,887.0,604,1,1,0,1,0,0
11745.0,4416,2,10639.0,4414,4509.0,2606,1,1,0,1,0,0
3060.0,1808,0,3793.0,1812,1722.0,1105,0,0,0,0,0,1
1789.0,1174,1,3920.0,1308,753.0,536,1,1,0,0,0,1
3410.0,1985,1,4046.0,1986,1729.0,1121,1,1,0,0,0,1
5600.0,2866,0,5113.0,2865,2911.0,1741,0,0,0,0,0,1
4499.0,2564,2,4616.0,2564,3173.0,1964,1,1,0,0,1,0
1932.0,1405,0,3882.0,1492,941.0,774,1,1,0,0,0,1
3852.0,2166,2,4411.0,2166,1577.0,1087,0,0,0,0,1,0
6594.0,3162,1,5527.0,3155,3062.0,1822,0,0,0,0,0,1
17324.0,5077,2,10743.0,4715,4223.0,2291,1,1,0,1,0,0
4867.0,2663,1,4842.0,2663,2257.0,1413,0,0,0,0,0,1
7610.0,3017,2,9099.0,3018,1527.0,971,1,1,0,1,0,0
8549.0,3811,1,5607.0,3618,4282.0,2222,0,0,0,0,0,1
4242.0,2392,2,4523.0,2392,1435.0,1049,1,1,0,0,1,0
6266.0,2660,2,8975.0,2694,1075.0,743,1,1,1,0,0,0
11919.0,4616,2,5992.0,3778,7733.0,3367,0,0,1,0,0,0
14473.0,4880,1,5048.0,2780,7349.0,3034,0,0,0,0,0,1
2294.0,1514,0,3767.0,1560,1289.0,929,0,0,0,0,0,1
5865.0,2580,2,5459.0,2580,2458.0,1326,0,0,1,0,0,0
3965.0,2209,0,4088.0,2209,2512.0,1495,1,1,0,0,0,1
5382.0,2624,2,5255.0,2624,1849.0,1045,1,1,0,0,1,0
7011.0,3069,2,8953.0,3085,1863.0,1271,1,1,1,0,0,0
1683.0,1093,1,3938.0,1249,569.0,428,1,1,0,0,0,1
8332.0,3715,2,9071.0,3715,3849.0,2306,1,1,0,1,0,0
3535.0,2218,2,4198.0,2218,2446.0,1650,1,1,0,0,1,0
8269.0,3567,1,5610.0,3432,3434.0,1938,0,0,0,0,0,1
7372.0,3246,2,5766.0,3215,4013.0,2111,0,0,1,0,0,0
4863.0,2475,0,4750.0,2475,2692.0,1486,0,0,0,0,0,1
3395.0,1964,1,4073.0,1964,1956.0,1201,0,0,0,0,0,1
5915.0,2811,2,5514.0,2811,2265.0,1426,0,0,0,0,1,0
6118.0,3102,2,8751.0,3143,1912.0,1376,0,0,0,0,1,0
6851.0,3398,2,5887.0,3397,4154.0,2422,1,1,0,0,1,0
1117.0,840,0,3203.0,1196,623.0,471,0,0,0,0,0,1
4838.0,2481,1,4813.0,2481,2747.0,1615,1,1,0,0,0,1
4822.0,2645,2,4852.0,2645,2679.0,1681,0,0,0,0,1,0
12897.0,4404,2,10688.0,4391,3369.0,1935,1,1,0,1,0,0
6484.0,2697,1,5358.0,2693,2458.0,1309,0,0,0,0,0,1
8660.0,3505,2,9226.0,3505,2110.0,1413,0,0,0,0,1,0
7037.0,3078,2,5717.0,3074,3183.0,1699,0,0,0,0,1,0
10188.0,4008,2,10087.0,4008,3627.0,2181,1,1,0,1,0,0
2424.0,1594,0,3673.0,1629,1546.0,1086,1,1,0,0,0,1
7038.0,2846,2,5597.0,2836,3113.0,1487,0,0,1,0,0,0
3629.0,2132,0,3935.0,2132,2184.0,1343,1,1,0,0,0,1
7573.0,2965,2,9071.0,2967,1739.0,1160,1,1,1,0,0,0
6271.0,2810,1,5331.0,2810,3293.0,1630,0,0,0,0,0,1
4576.0,2316,1,4598.0,2316,1981.0,1249,0,0,0,0,0,1
1466.0,1087,0,3540.0,1309,772.0,595,0,0,0,0,0,1
3411.0,2001,1,4031.0,2001,1752.0,1164,0,0,0,0,0,1
1838.0,1201,1,4209.0,1331,774.0,501,1,1,0,0,0,1
11781.0,4271,2,10607.0,4270,3196.0,1978,0,0,0,0,1,0
4799.0,2400,1,4783.0,2400,1730.0,1087,1,1,0,0,0,1
9433.0,3397,2,9557.0,3397,1749.0,1162,1,1,1,0,0,0
14789.0,4182,2,10695.0,4088,2383.0,1525,1,1,0,1,0,0
3165.0,1884,2,4271.0,1888,1665.0,1156,0,0,0,0,1,0
2724.0,1702,2,4279.0,1724,1111.0,763,1,1,0,0,1,0
2672.0,1727,2,4110.0,1772,1398.0,1025,1,1,0,0,1,0
8054.0,3434,2,9061.0,3433,2232.0,1504,0,0,0,0,1,0
3710.0,2236,2,4281.0,2236,1758.0,1257,0,0,0,0,1,0
2807.0,1691,0,3740.0,1698,1453.0,915,0,0,0,0,0,1
1434.0,1035,2,3802.0,1319,485.0,401,0,0,1,0,0,0
6824.0,3154,1,5549.0,3129,2590.0,1560,0,0,0,0,0,1
3440.0,1975,1,4043.0,1975,1645.0,1120,1,1,0,0,0,1
16873.0,4590,2,10760.0,4275,2893.0,1716,1,1,1,0,0,0
13247.0,4532,2,10741.0,4514,2992.0,1819,1,1,0,1,0,0
2759.0,1670,1,3891.0,1682,946.0,687,1,1,0,0,0,1
938.0,736,2,3586.0,1253,553.0,455,0,0,0,0,1,0
4189.0,2400,1,4333.0,2400,2206.0,1442,0,0,0,0,0,1
4546.0,2397,1,4574.0,2397,1831.0,1135,0,0,0,0,0,1
9214.0,4174,1,5885.0,3857,6254.0,3014,0,0,0,0,0,1
4792.0,2318,2,9029.0,2505,1015.0,721,1,1,1,0,0,0
7726.0,3501,1,5577.0,3421,4678.0,2403,0,0,0,0,0,1
18607.0,4598,2,10607.0,4079,2836.0,1685,1,1,1,0,0,0
5175.0,2809,2,5150.0,2809,1658.0,1140,1,1,0,0,1,0
3159.0,1856,1,4018.0,1857,1771.0,1122,1,1,0,0,0,1
3653.0,2298,2,4200.0,2298,2702.0,1778,1,1,0,0,1,0
11398.0,4403,2,10566.0,4403,4961.0,2760,0,0,0,0,1,0
4103.0,2311,0,4182.0,2311,2919.0,1712,1,1,0,0,0,1
19191.0,5529,2,5132.0,2681,8474.0,3542,0,0,1,0,0,0
3801.0,1941,1,4261.0,1941,1965.0,1044,1,1,0,0,0,1
5109.0,2529,1,4988.0,2529,2121.0,1267,0,0,0,0,0,1
9975.0,3682,2,9945.0,3682,2375.0,1574,1,1,1,0,0,0
6656.0,3047,2,8875.0,3067,2013.0,1427,1,1,0,1,0,0
5603.0,2775,2,8853.0,2867,1796.0,1254,0,0,0,0,1,0
3925.0,2131,0,4093.0,2130,2010.0,1219,1,1,0,0,0,1
4421.0,2234,1,4493.0,2234,2112.0,1300,0,0,0,0,0,1
3059.0,1982,2,4090.0,1988,1472.0,1153,0,0,0,0,1,0
5596.0,2943,0,5164.0,2943,4042.0,2226,0,0,0,0,0,1
7304.0,3021,2,9082.0,3022,1529.0,996,1,1,1,0,0,0
3499.0,2069,2,8760.0,2544,1049.0,796,0,0,0,0,1,0
3557.0,1995,1,4116.0,1995,1536.0,1035,0,0,0,0,0,1
2168.0,1510,2,4310.0,1618,954.0,779,0,0,0,0,1,0
7282.0,2911,2,9083.0,2913,1538.0,1036,1,1,0,1,0,0
7001.0,3055,1,5477.0,3021,2453.0,1323,0,0,0,0,0,1
6619.0,3170,1,5525.0,3164,3534.0,1987,0,0,0,0,0,1
14352.0,4691,2,10799.0,4619,3446.0,2038,1,1,0,1,0,0
6654.0,3282,1,5554.0,3274,3839.0,2161,0,0,0,0,0,1
1775.0,1287,2,4248.0,1465,952.0,758,0,0,0,0,1,0
11811.0,4626,2,6188.0,3858,8910.0,3661,0,0,1,0,0,0
5390.0,2955,2,5319.0,2955,3740.0,2257,1,1,0,0,1,0
8912.0,3746,0,5469.0,3335,4879.0,2476,0,0,0,0,0,1
844.0,615,0,3100.0,1096,556.0,385,1,1,0,0,0,1
9448.0,3595,2,9556.0,3595,2581.0,1666,1,1,1,0,0,0
15429.0,4601,2,10735.0,4451,3025.0,1817,1,1,0,1,0,0
17278.0,4850,2,10732.0,4546,3337.0,1940,0,0,0,0,1,0
4299.0,2285,1,4424.0,2284,2144.0,1256,1,1,0,0,0,1
9179.0,3762,0,5433.0,3263,4686.0,2248,0,0,0,0,0,1
4712.0,2404,1,4711.0,2404,2104.0,1251,1,1,0,0,0,1
2199.0,1427,0,3891.0,1476,1221.0,850,0,0,0,0,0,1
5904.0,2631,2,5435.0,2631,2376.0,1214,1,1,0,0,1,0
2786.0,1700,2,4191.0,1733,1005.0,764,0,0,0,0,1,0
2999.0,1730,0,3795.0,1732,1174.0,783,1,1,0,0,0,1
3407.0,2011,2,4390.0,2013,1565.0,1006,0,0,0,0,1,0
2874.0,1601,2,4189.0,1623,800.0,599,0,0,1,0,0,0
1256.0,985,0,3263.0,1240,669.0,559,1,1,0,0,0,1
5128.0,2667,1,5003.0,2667,2699.0,1537,1,1,0,0,0,1
5157.0,2626,0,4921.0,2625,2386.0,1463,0,0,0,0,0,1
1480.0,1085,2,3798.0,1375,1058.0,791,1,1,0,0,1,0
12372.0,4210,2,10638.0,4204,2964.0,1947,1,1,1,0,0,0
3846.0,2235,0,4016.0,2235,2177.0,1449,0,0,0,0,0,1
2019.0,1278,2,4449.0,1401,629.0,461,1,1,0,0,1,0
14692.0,4666,2,10751.0,4583,3263.0,1921,1,1,0,1,0,0
2385.0,1400,1,4171.0,1448,850.0,513,0,0,0,0,0,1
3592.0,2008,0,3938.0,2008,2750.0,1419,0,0,0,0,0,1
2763.0,1667,0,3662.0,1668,1695.0,1088,0,0,0,0,0,1
3405.0,1921,1,4087.0,1921,1745.0,1078,0,0,0,0,0,1
6432.0,3132,1,5487.0,3130,3381.0,1909,0,0,0,0,0,1
3446.0,1920,0,3900.0,1920,1659.0,1013,0,0,0,0,0,1
4013.0,2209,2,4433.0,2208,1317.0,930,1,1,0,0,1,0
13138.0,4542,2,10743.0,4527,4244.0,2517,1,1,1,0,0,0
5043.0,2501,0,4850.0,2501,2321.0,1407,0,0,0,0,0,1
5288.0,2731,1,5086.0,2731,3035.0,1658,0,0,0,0,0,1
14618.0,4363,2,10743.0,4289,2634.0,1622,1,1,0,1,0,0
8834.0,3326,1,5427.0,3044,4123.0,1784,0,0,0,0,0,1
7257.0,3351,1,5578.0,3313,3534.0,1974,0,0,0,0,0,1
17019.0,5340,0,4396.0,2152,8469.0,3476,0,0,0,0,0,1
7521.0,3601,2,8859.0,3602,4375.0,2481,1,1,0,1,0,0
7472.0,3497,0,5359.0,3397,4625.0,2419,0,0,0,0,0,1
4413.0,2191,2,8999.0,2445,1043.0,753,1,1,0,1,0,0
3582.0,2062,1,4110.0,2061,2278.0,1393,1,1,0,0,0,1
5965.0,2892,2,5549.0,2891,2856.0,1706,0,0,1,0,0,0
4714.0,2414,2,4792.0,2414,1611.0,1067,0,0,0,0,1,0
